altitude_agl: null,angular_vel_z: -0.07574843615293503,compass_hdg: 174.82,yaw: -84.82701097688543,angular_vel_y: 0.04550515860319137,angular_vel_x: 0.015834275633096695,pitch: 16.487497797878614,linear_vel_x: -1.7455837,altitude_amsl: 0.08998356759548187,altitude_relative: 49.956,battery_volts: 12.192999839782715,ros_time: 1579810137,linear_vel_z: 9.73800345,linear_vel_y: -0.49033249999999884,longitude: -3.0062406,latitude: 51.7097133,roll: 1.418248120183244
altitude_agl: null,angular_vel_z: -0.10892629623413082,compass_hdg: 175.98,yaw: -85.98013815408038,angular_vel_y: -0.33779940009117126,angular_vel_x: 0.201833114027977,pitch: 15.739650140370172,linear_vel_x: -2.36340265,altitude_amsl: 0.08998356759548187,altitude_relative: 49.947,battery_volts: 12.192999839782715,ros_time: 1579810138,linear_vel_z: 9.6497436,linear_vel_y: -0.10787314999999882,longitude: -3.0062306,latitude: 51.7096839,roll: 3.260180131658374
altitude_agl: null,angular_vel_z: -0.42959359288215637,compass_hdg: 195.84,yaw: -112.28061847875888,angular_vel_y: 0.010169144719839044,angular_vel_x: 0.0965346246957779,pitch: 13.805493392905241,linear_vel_x: -2.36340265,altitude_amsl: 0.08998356759548187,altitude_relative: 49.952,battery_volts: 12.192999839782715,ros_time: 1579810139,linear_vel_z: 9.6301303,linear_vel_y: -0.27458619999999884,longitude: -3.0062303,latitude: 51.7096492,roll: 4.9336027318511215
altitude_agl: null,angular_vel_z: -0.1973039209842682,compass_hdg: 217.49,yaw: -130.77153882624918,angular_vel_y: 0.053019721060991266,angular_vel_x: 0.02284727245569229,pitch: 17.41165483597991,linear_vel_x: -2.38301595,altitude_amsl: 0.08998356759548187,altitude_relative: 49.953,battery_volts: 12.192999839782715,ros_time: 1579810140,linear_vel_z: 9.6497436,linear_vel_y: -0.3824593499999988,longitude: -3.0062457,latitude: 51.7096174,roll: 2.658464157998935
altitude_agl: null,angular_vel_z: -0.04584622755646705,compass_hdg: 226.32,yaw: -137.2214503840323,angular_vel_y: -0.03147916123270989,angular_vel_x: -0.11168695241212845,pitch: 20.496309991582944,linear_vel_x: -2.6281822,altitude_amsl: 0.08998356759548187,altitude_relative: 49.954,battery_volts: 12.192999839782715,ros_time: 1579810141,linear_vel_z: 9.44380395,linear_vel_y: -0.30400614999999886,longitude: -3.0062775,latitude: 51.7095883,roll: 0.6417600387419001
altitude_agl: null,angular_vel_z: 0.22019603848457336,compass_hdg: 222.57,yaw: -132.5685069553662,angular_vel_y: 0.05989792943000796,angular_vel_x: 0.008971082046627998,pitch: 18.307888353206884,linear_vel_x: -2.93218835,altitude_amsl: 0.08998356759548187,altitude_relative: 49.962,battery_volts: 12.192999839782715,ros_time: 1579810142,linear_vel_z: 9.3947707,linear_vel_y: -0.07845319999999885,longitude: -3.0063228,latitude: 51.7095592,roll: -3.5278908902809074
altitude_agl: null,angular_vel_z: 0.0805785059928894,compass_hdg: 212.82,yaw: -122.8156525187483,angular_vel_y: 0.04226892068982125,angular_vel_x: -0.03749743849039078,pitch: 20.76587365246125,linear_vel_x: -2.97141495,altitude_amsl: 0.08998356759548187,altitude_relative: 49.969,battery_volts: 12.192999839782715,ros_time: 1579810143,linear_vel_z: 9.36535075,linear_vel_y: 0.17651970000000114,longitude: -3.0063684,latitude: 51.7095268,roll: -2.544176523607814
altitude_agl: null,angular_vel_z: 0.06684119254350662,compass_hdg: 208.56,yaw: -118.55752134486558,angular_vel_y: 0.04567155987024308,angular_vel_x: -0.0010293403174728155,pitch: 23.560471164581347,linear_vel_x: -3.2558078,altitude_amsl: 0.08998356759548187,altitude_relative: 49.976,battery_volts: 12.192999839782715,ros_time: 1579810144,linear_vel_z: 9.2770909,linear_vel_y: 0.009806650000001136,longitude: -3.0064113,latitude: 51.7094891,roll: -2.251186807980247
altitude_agl: null,angular_vel_z: 0.014220716431736943,compass_hdg: 206.25,yaw: -116.24275657476993,angular_vel_y: 0.027888843789696697,angular_vel_x: -0.007712687365710735,pitch: 25.568307723944155,linear_vel_x: -3.54020065,altitude_amsl: 0.08998356759548187,altitude_relative: 49.981,battery_volts: 12.192999839782715,ros_time: 1579810145,linear_vel_z: 9.12999115,linear_vel_y: 0.07845320000000111,longitude: -3.0064525,latitude: 51.7094447,roll: -1.5442540113125829
altitude_agl: null,angular_vel_z: 0.012872408144176003,compass_hdg: 205.49,yaw: -115.48297999187606,angular_vel_y: 0.021253429353237152,angular_vel_x: 0.0002470205072313547,pitch: 26.816191823041947,linear_vel_x: -3.83440015,altitude_amsl: 0.08998356759548187,altitude_relative: 49.987,battery_volts: 12.192999839782715,ros_time: 1579810146,linear_vel_z: 9.0417313,linear_vel_y: -0.0588398999999989,longitude: -3.0064946,latitude: 51.7093942,roll: -1.3876322241154897
