name,altitude_agl,angular_vel_z,compass_hdg,yaw,angular_vel_y,angular_vel_x,pitch,linear_vel_x,altitude_amsl,altitude_relative,battery_volts,ros_time,linear_vel_z,linear_vel_y,longitude,latitude,roll
98point,null	,0.47902563214302063	,176.51	,-86.51100777713043	,-0.047825451940298025	,-0.17873208224773407	,13.150752312841462	,-2.67721545	,0.08998356759548187	,49.995	,12.241999626159668	,1579810196	,9.4536106	,-0.07845319999999885	,-3.0064259	,51.7101786	,-8.994863948191966	
99point,null	,0.2013947367668152	,147.69	,-57.6913934044768	,-0.28241798281669617	,0.3676097095012665	,14.614349153853883	,-2.5301157	,0.08998356759548187	,49.986	,12.192999839782715	,1579810197	,9.639936950000001	,0.1765197000000012	,-3.0064284	,51.710141	,-3.086172738259251	
100point,null	,-0.055380783975124345	,157.17	,-67.17690057660207	,-0.124115951359272	,0.1014769971370697	,5.2116315584320105	,-2.1966896	,0.08998356759548187	,49.988	,12.241999626159668	,1579810198	,9.6301303	,-0.3824593499999988	,-3.0064089	,51.7101074	,-4.771519354638957	
101point,null	,0.009565461426973365	,153.13	,-63.13319636152273	,-0.19037243723869324	,0.06928732991218567	,-1.9125473095914842	,-1.3533177	,0.08998356759548187	,49.98	,12.241999626159668	,1579810199	,9.83606995	,-0.43149259999999884	,-3.0063844	,51.7100815	,-0.9620920154732402	
102point,null	,0.009471320547163481	,154.8	,-64.80894229325034	,0.04693664610385895	,0.016315635293722153	,-4.705592234335879	,-0.30400615	,0.08998356759548187	,49.967	,12.241999626159668	,1579810200	,9.9047165	,-0.14709974999999878	,-3.0063652	,51.710067	,1.6128796966680463	
103point,null	,-0.000551583012565978	,154.1	,-64.09466843060709	,0.062324877828359604	,0.0008682212792336941	,-1.3886679582700974	,0.1765197	,0.08998356759548187	,49.956	,12.241999626159668	,1579810201	,9.80665	,0.0392266000000012	,-3.0063589	,51.7100644	,1.6627921578015612	
104point,null	,0.005632150918245312	,154.35	,-64.35424293982425	,0.031235964968800545	,-0.01688111387193203	,0.9619054659315304	,0.26477955	,0.08998356759548187	,49.954	,12.241999626159668	,1579810202	,9.83606995	,0.15690640000000122	,-3.0063616	,51.7100667	,0.8675625175253796	
105point,null	,0.00296599231660366	,154.23	,-64.23739206350368	,0.0031079680193215613	,-0.015804361552000046	,1.5080969108372326	,0.0588399	,0.08998356759548187	,49.961	,12.241999626159668	,1579810203	,9.7870367	,0.1961330000000012	,-3.006367	,51.7100681	,-0.17373475946149475	
106point,null	,0.003362644230946899	,154.26	,-64.26714436752823	,-0.004421763122081757	,-0.010930690914392471	,1.1843145679971285	,-0.04903325	,0.08998356759548187	,49.973	,12.241999626159668	,1579810204	,9.80665	,0.07845320000000121	,-3.0063711	,51.7100679	,-0.7258594643011823	
107point,null	,0.002793778199702502	,154.23	,-64.2392771957146	,-0.007275084964931011	,-0.00032858620397746563	,0.7132201458812173	,-0.06864655	,0.08998356759548187	,49.979	,12.241999626159668	,1579810205	,9.7478101	,1.1937624437661242e-15	,-3.006373	,51.7100668	,-0.8309199400104379	
108point,null	,0.0034702087286859755	,154.24	,-64.23986459198323	,-0.0036333899479359384	,-0.0016521014040336013	,0.5469531710807143	,-0.04903325	,0.08998356759548187	,49.553	,12.291000366210938	,1579810206	,8.75733845	,1.0724646501842543e-15	,-3.0063732	,51.7100656	,-0.7610048430057181	
109point,null	,0.0023101889528334145	,154.23	,-64.24136723360061	,-0.002105520805343985	,0.00150444230530411	,0.37171354218620933	,-0.04903325	,0.08998356759548187	,48.397	,12.291000366210938	,1579810206	,9.56148375	,1.1709440469536932e-15	,-3.0063727	,51.7100651	,-0.5392824417559704	
110point,null	,0.002463079523295164	,154.23	,-64.2332802896233	,0.0016108343843370678	,0.0015112096443772316	,0.33835924718937777	,0.0	,0.08998356759548187	,47.028	,12.241999626159668	,1579810207	,9.79684335	,0.019613300000001197	,-3.006372	,51.7100649	,-0.4797911205591893	
111point,null	,0.0026602353900671005	,154.23	,-64.23031598752354	,0.00093317567370832	,-0.0010083300294354558	,0.3918020623501425	,0.00980665	,0.08998356759548187	,45.591	,12.241999626159668	,1579810209	,9.80665	,1.2009682532858392e-15	,-3.0063714	,51.7100649	,-0.4167247289404352	
112point,null	,0.00201951409690082	,154.21	,-64.21979749620172	,0.006230180151760578	,-0.0032600420527160168	,0.509693368580384	,0.00980665	,0.08998356759548187	,44.125	,12.241999626159668	,1579810210	,9.79684335	,-0.029419949999998803	,-3.0063713	,51.710065	,-0.47369560361177604	
113point,null	,0.0022908032406121492	,154.22	,-64.22202413787113	,0.0004481789655983451	,0.005114782601594925	,0.4383422509830953	,0.0	,0.08998356759548187	,42.639	,12.241999626159668	,1579810210	,9.8262633	,-0.0294199499999988	,-3.0063711	,51.710065	,-0.3785619007266352	
114point,null	,0.0022477458696812387	,154.21	,-64.2164507035084	,0.003831285517662764	,0.0027731601148843765	,0.34913728569965785	,0.02941995	,0.08998356759548187	,41.15	,12.241999626159668	,1579810211	,9.79684335	,-0.0392265999999988	,-3.0063709	,51.710065	,-0.348675607600451	
115point,null	,0.00205657840706408	,154.21	,-64.21411477881226	,0.0031957710161805157	,-0.0007564186817035079	,0.38143146063210964	,0.0196133	,0.08998356759548187	,39.659	,12.241999626159668	,1579810213	,9.77723005	,1.1973653485259817e-15	,-3.0063708	,51.7100651	,-0.29350499470351105	
116point,null	,0.0018448445480316875	,154.21	,-64.21440164675741	,0.001524078310467303	,0.003476711455732584	,0.4157334710567068	,-0.02941995	,0.08998356759548187	,38.166	,12.241999626159668	,1579810213	,9.87529655	,0.02941995000000121	,-3.0063706	,51.7100652	,-0.3008166855295833	
117point,null	,0.0015382287092506883	,154.2	,-64.21142368427925	,0.002301911823451519	,-0.003352788742631674	,0.451405601420553	,-0.00980665	,0.08998356759548187	,36.671	,12.241999626159668	,1579810214	,9.75761675	,0.049033250000001194	,-3.0063706	,51.7100652	,-0.28538379305866013	
118point,null	,0.001980009255930781	,154.2	,-64.20871892936796	,0.0021542080212384467	,-0.005050145089626312	,0.43285163266405147	,-0.02941995	,0.08998356759548187	,35.175	,12.241999626159668	,1579810216	,9.80665	,1.2009682532858392e-15	,-3.0063706	,51.7100652	,-0.28965338166143223	
119point,null	,0.0017110393382608893	,154.2	,-64.20988006152686	,-0.0013625827850773928	,0.0010988108115270734	,0.4257451143173439	,-0.00980665	,0.08998356759548187	,33.68	,12.241999626159668	,1579810216	,9.79684335	,0.0588399000000012	,-3.0063706	,51.7100652	,-0.31675922750646573	
120point,null	,0.0020993039943277836	,154.2	,-64.20370557051714	,0.00023269141092896486	,-0.005530030932277441	,0.4374942136285296	,-0.04903325	,0.08998356759548187	,32.185	,12.241999626159668	,1579810217	,9.8262633	,0.0196133000000012	,-3.0063706	,51.7100651	,-0.3490106070348989	
121point,null	,0.0027189035899937157	,154.2	,-64.20101447598418	,-0.0036304416134953495	,-0.0066244048066437244	,0.4233038819780198	,-0.00980665	,0.08998356759548187	,30.689	,12.241999626159668	,1579810218	,9.79684335	,1.1997672850325534e-15	,-3.0063706	,51.7100651	,-0.2710538160561354	
122point,null	,0.0016156911151483653	,154.2	,-64.21291266551833	,0.0021472531370818615	,0.0036102531012147665	,0.40958139160522933	,-0.00980665	,0.08998356759548187	,29.565	,12.241999626159668	,1579810219	,9.8262633	,-0.0490332499999988	,-3.0063705	,51.710065	,-0.3442784065179908	
123point,null	,0.001418341533280909	,154.2	,-64.20436126867749	,-1.760968007147295e-05	,-0.004121534992009401	,0.34633448022114605	,0.00980665	,0.08998356759548187	,28.069	,12.241999626159668	,1579810220	,9.81645665	,0.0294199500000012	,-3.0063703	,51.710065	,-0.22926973360218567	
124point,null	,0.0015748280566185706	,154.19	,-64.19828240031619	,0.006096094846725464	,-4.1380757465958595e-05	,0.31013682549760574	,0.0	,0.08998356759548187	,26.571	,12.241999626159668	,1579810221	,9.83606995	,1.2045711580456967e-15	,-3.0063703	,51.7100651	,-0.32151242551898634	
125point,null	,0.0021976577118039122	,154.2	,-64.20594587256494	,0.006973647512495518	,-0.004888151306658983	,0.36848328959561655	,-0.00980665	,0.08998356759548187	,25.075	,12.241999626159668	,1579810222	,9.7674234	,-0.019613299999998803	,-3.0063703	,51.7100651	,-0.3006442499334669	
126point,null	,0.001553906360641121	,154.2	,-64.2072026273722	,0.0074167400598526	,0.0010815552668645978	,0.30978971314955156	,0.00980665	,0.08998356759548187	,23.575	,12.241999626159668	,1579810223	,9.80665	,-0.0294199499999988	,-3.0063703	,51.7100651	,-0.36429641031482884	
127point,null	,0.0021471467334777112	,154.2	,-64.19408866416576	,0.0035539781674742703	,-0.004404708277434111	,0.29826731742187224	,0.0196133	,0.08998356759548187	,22.077	,12.241999626159668	,1579810224	,9.8851032	,-0.02941994999999879	,-3.0063701	,51.7100651	,-0.24294620023935767	
128point,null	,0.0019275422673672435	,154.2	,-64.20031779668884	,0.0025760568678379063	,-0.0009333192138001323	,0.3761663452773818	,-0.02941995	,0.08998356759548187	,20.199	,12.241999626159668	,1579810225	,9.79684335	,-0.0588398999999988	,-3.0063701	,51.7100651	,-0.2565432125665754	
129point,null	,0.0019805370829999443	,154.19	,-64.19899273998985	,0.003384192474186421	,-0.0011838661739602685	,0.3678493093024218	,0.02941995	,0.08998356759548187	,18.699	,12.241999626159668	,1579810226	,9.77723005	,-0.009806649999998803	,-3.0063701	,51.7100651	,-0.2805187506984804	
130point,null	,0.0017690390814095731	,154.19	,-64.19948451361012	,0.003746329341083765	,-0.0008723340579308569	,0.3795783982937734	,-0.0588399	,0.08998356759548187	,17.571	,12.241999626159668	,1579810227	,9.87529655	,1.2093750310588401e-15	,-3.00637	,51.710065	,-0.3217515621812162	
131point,null	,0.001542659942060709	,154.19	,-64.19821409842447	,-1.940201036632042e-05	,-0.007564580533653498	,0.2778072990001139	,0.0	,0.08998356759548187	,16.071	,12.241999626159668	,1579810228	,9.7870367	,0.009806650000001197	,-3.00637	,51.710065	,-0.23314514558465382	
132point,null	,0.0018765614368021486	,154.19	,-64.18892504115325	,0.002453285735100508	,-0.001582701108418405	,0.3815746811612683	,-0.0784532	,0.08998356759548187	,14.568	,12.241999626159668	,1579810229	,9.80665	,-0.0294199499999988	,-3.00637	,51.710065	,-0.28181886119873656	
133point,null	,0.0014963661087676876	,154.19	,-64.19885613620644	,0.005775602534413338	,-0.01032822486013174	,0.362079053433804	,-0.00980665	,0.08998356759548187	,13.065	,12.241999626159668	,1579810230	,9.80665	,1.2009682532858392e-15	,-3.00637	,51.710065	,-0.29021295024527066	
134point,null	,0.001799222314730287	,154.19	,-64.19366519243725	,-0.0027574207633733745	,0.0044572073966264725	,0.31804116863630877	,0.00980665	,0.08998356759548187	,11.562	,12.241999626159668	,1579810231	,9.83606995	,1.2045711580456967e-15	,-3.00637	,51.710065	,-0.35750215967923804	
135point,null	,0.0019153965404257185	,154.19	,-64.19612406053845	,-0.006014695391058922	,0.004034467972815037	,0.31247400417379306	,-0.0196133	,0.08998356759548187	,10.485	,12.192999839782715	,1579810232	,10.83634825	,0.009806650000001325	,-3.0063698	,51.710065	,-0.2986153102240028	
136point,null	,0.0017251610988751052	,154.19	,-64.1930641357903	,0.002122424775734544	,-0.005320883356034756	,0.34940971953409145	,-0.00980665	,0.08998356759548187	,10.172	,12.241999626159668	,1579810233	,10.1008495	,1.2369973008844143e-15	,-3.0063698	,51.7100649	,-0.21536896461988744	
137point,null	,0.0014409527648240323	,154.19	,-64.19799553237104	,0.0043162195943295956	,-0.0029374868609011173	,0.35673328314993175	,-0.00980665	,0.08998356759548187	,10.083	,12.241999626159668	,1579810234	,9.89490985	,-0.03922659999999879	,-3.0063697	,51.7100649	,-0.1912718037640311	
138point,null	,0.0010826229117810724	,154.18	,-64.18902066380163	,0.0016349341021850707	,-0.0009419576381333172	,0.23403237648566413	,0.0	,0.08998356759548187	,10.044	,12.241999626159668	,1579810235	,9.79684335	,0.0588399000000012	,-3.0063697	,51.7100649	,-0.18721190997290652	
139point,null	,0.0018811043119058006	,154.18	,-64.18776390899436	,0.005666544660925865	,-0.0037238551303744316	,0.3534574870713968	,-0.00980665	,0.08998356759548187	,10.028	,12.241999626159668	,1579810236	,9.81645665	,-0.0686465499999988	,-3.0063697	,51.7100649	,-0.30837735809524364	
140point,null	,0.0014550448395311841	,154.19	,-64.19422526794918	,-0.007472379598766565	,0.002660610945895314	,0.2837248308227101	,0.0	,0.08998356759548187	,10.02	,12.241999626159668	,1579810237	,9.79684335	,1.1997672850325534e-15	,-3.0063697	,51.7100649	,-0.249513133641634	
141point,null	,0.0010557392379269	,154.19	,-64.190441343149	,0.0031266948208212852	,-0.0029186727479100227	,0.23130238189092173	,0.02941995	,0.08998356759548187	,10.014	,12.241999626159668	,1579810238	,9.79684335	,-0.0392265999999988	,-3.0063697	,51.7100648	,-0.2642881668376939	
142point,null	,0.0020185317844152446	,154.19	,-64.19425258870587	,0.002508991397917271	,0.0016032851999625564	,0.29811040983394704	,0.0	,0.08998356759548187	,10.013	,12.241999626159668	,1579810239	,9.81645665	,-0.0294199499999988	,-3.0063695	,51.7100648	,-0.12886124370773058	
143point,null	,0.0019880856852978477	,154.18	,-64.1898949280154	,-0.006081155501306057	,0.0029510515742003918	,0.3041766583535496	,0.0	,0.08998356759548187	,10.011	,12.241999626159668	,1579810240	,9.7674234	,0.029419950000001197	,-3.0063697	,51.7100649	,-0.18973507790184443	
144point,null	,0.0010498079936951388	,154.19	,-64.19858292863965	,0.00837414525449276	,-0.00017095089424401522	,0.27876352548391564	,0.00980665	,0.08998356759548187	,10.009	,12.241999626159668	,1579810241	,9.8262633	,-0.019613299999998796	,-3.0063697	,51.7100649	,-0.2765325615854111	
145point,null	,0.001963992603123187	,154.17	,-64.1792808140452	,0.006995882373303175	,-0.0003485033521428704	,0.30532068835910037	,0.0196133	,0.08998356759548187	,10.007	,12.241999626159668	,1579810242	,9.79684335	,1.1997672850325534e-15	,-3.0063698	,51.7100648	,-0.28157556238998127	
146point,null	,0.0018721969099715343	,154.19	,-64.19645190961862	,0.006252977065742016	,-0.007213001139461994	,0.2560251320458556	,0.0	,0.08998356759548187	,10.006	,12.241999626159668	,1579810243	,9.8458766	,1.2057721262989826e-15	,-3.0063697	,51.7100648	,-0.2382875843385859	
147point,null	,0.0011829105205833908	,154.18	,-64.1865481353221	,0.004290498327463865	,-0.0034056315198540688	,0.2594518859772187	,0.0392266	,0.08998356759548187	,10.004	,12.241999626159668	,1579810244	,9.9047165	,-0.0686465499999988	,-3.0063695	,51.7100648	,-0.18927015813082076	
148point,null	,0.0017405792605131862	,154.2	,-64.20552240083639	,0.0010569561272859576	,0.002103466773405671	,0.20829730425032725	,0.0	,0.08998356759548187	,10.002	,12.241999626159668	,1579810245	,9.85568325	,-0.019613299999998793	,-3.0063692	,51.7100646	,-0.18070340670454552	
149point,null	,0.0014828008133918047	,154.18	,-64.18191726706482	,0.0006512979744002225	,-0.0012155638542026281	,0.20708122375316082	,0.02941995	,0.08998356759548187	,10.0	,12.241999626159668	,1579810246	,9.8262633	,1.2033701897924109e-15	,-3.0063692	,51.7100646	,-0.19237724053272873	
150point,null	,0.0013448927784338591	,154.19	,-64.19131560736277	,0.002547674113884568	,-0.00012100243475288153	,0.27555216263524607	,0.00980665	,0.08998356759548187	,9.999	,12.241999626159668	,1579810247	,9.8262633	,1.2033701897924109e-15	,-3.0063692	,51.7100648	,-0.2200228314047519	
151point,null	,0.0018017471302300685	,154.18	,-64.18246368219845	,0.005395904183387756	,8.067709859460592e-05	,0.3322206413532552	,0.0	,0.08998356759548187	,9.997	,12.241999626159668	,1579810248	,9.83606995	,0.08825985000000121	,-3.0063692	,51.7100648	,-0.05815261078956614	
152point,null	,0.0012017742265015836	,154.19	,-64.19686172096881	,0.0034857867285609245	,-0.0009664653916843235	,0.24739001202681415	,0.0	,0.08998356759548187	,9.997	,12.241999626159668	,1579810249	,9.81645665	,-0.009806649999998798	,-3.0063692	,51.7100648	,-0.18151385133824988	
153point,null	,0.0015327539294958112	,154.18	,-64.18504549370468	,0.002368256915360689	,-0.001822667894884944	,0.27852428209998004	,0.0392266	,0.08998356759548187	,9.997	,12.241999626159668	,1579810250	,9.8262633	,1.2033701897924109e-15	,-3.0063692	,51.7100648	,-0.22796919621510645	
154point,null	,0.0014641914749518035	,154.18	,-64.18899334304496	,0.001356567372567952	,-0.004680366721004248	,0.2103950527795938	,0.00980665	,0.08998356759548187	,9.997	,12.241999626159668	,1579810251	,9.79684335	,1.1997672850325534e-15	,-3.0063692	,51.7100646	,-0.24225392321437997	
155point,null	,0.0014053424820303928	,154.18	,-64.18449907857108	,-0.008072507567703724	,0.002718366216868162	,0.19285184529854824	,0.0588399	,0.08998356759548187	,9.997	,12.241999626159668	,1579810252	,9.80665	,-0.0392265999999988	,-3.006369	,51.7100646	,-0.1640894251157391	
156point,null	,0.0016212332993745797	,154.19	,-64.19259968292673	,0.004868221934884787	,-0.005875479429960251	,0.23276532303377387	,-0.00980665	,0.08998356759548187	,9.999	,12.241999626159668	,1579810253	,9.85568325	,-0.019613299999998793	,-3.006369	,51.7100646	,-0.14345415631287436	
157point,null	,0.0014261484611779447	,154.18	,-64.18493621067798	,0.003170057898387313	,0.006997496355324984	,0.227856471413371	,-0.00980665	,0.08998356759548187	,10.0	,12.241999626159668	,1579810254	,9.80665	,1.2009682532858392e-15	,-3.006369	,51.7100646	,-0.14487102035925534	
158point,null	,0.00123802269808948	,154.18	,-64.18214949349661	,0.003825664520263672	,-0.00018477137200534344	,0.1160187671805971	,0.04903325	,0.08998356759548187	,10.001	,12.241999626159668	,1579810255	,9.81645665	,1.202169221539125e-15	,-3.006369	,51.7100646	,-0.13892994306032108	
159point,null	,0.0017460400704294443	,154.17	,-64.17796941772457	,0.00011313939467072509	,-0.005666838027536869	,0.21722676273391386	,0.0588399	,0.08998356759548187	,10.001	,12.241999626159668	,1579810256	,9.81645665	,-0.0196132999999988	,-3.006369	,51.7100646	,-0.20856400179307877	
160point,null	,0.001505864434875548	,154.18	,-64.18646617305205	,-0.0023696082644164562	,0.007416885811835527	,0.2142224399944603	,-0.0392266	,0.08998356759548187	,10.008	,12.192999839782715	,1579810257	,9.83606995	,1.2045711580456967e-15	,-3.006369	,51.7100646	,-0.12432155580783898	
161point,null	,0.0012714109616354097	,154.18	,-64.18179432365977	,0.009652579203248024	,0.0033876406960189342	,0.195284606602476	,0.0	,0.08998356759548187	,10.484	,12.192999839782715	,1579810258	,10.8461549	,-0.009806649999998671	,-3.0063689	,51.7100648	,-0.06375461988901951	
162point,null	,0.0013965736143290992	,154.19	,-64.19094677714757	,0.00346779846586287	,-0.000808333745226264	,0.28967507284812843	,0.0196133	,0.08998356759548187	,11.929	,12.192999839782715	,1579810259	,10.42446895	,1.276629253242847e-15	,-3.006369	,51.7100648	,-0.08623824860505934	
163point,null	,0.0015645197127014403	,154.17	,-64.17331122871062	,-0.004392342176288366	,-0.0006582308560609818	,0.12362869181347554	,0.0	,0.08998356759548187	,13.917	,12.192999839782715	,1579810260	,10.0420096	,0.02941995000000123	,-3.006369	,51.7100646	,-0.0850730676914441	
164point,null	,0.0009511589887551957	,154.18	,-64.18744972029253	,0.005435201805084944	,-0.007710839156061411	,0.19753073832341853	,-0.0784532	,0.08998356759548187	,16.11	,12.192999839782715	,1579810261	,9.9439431	,-0.03922659999999878	,-3.0063689	,51.7100645	,-0.13672036352360875	
165point,null	,0.0014583604643121364	,154.17	,-64.17521002129988	,-0.0025255498476326466	,-0.008875086903572083	,0.17534853839525175	,0.02941995	,0.08998356759548187	,18.414	,12.192999839782715	,1579810262	,9.83606995	,-0.03922659999999879	,-3.0063687	,51.7100645	,-0.13547612183632932	
166point,null	,0.0015505419578403245	,154.17	,-64.17529198356992	,-0.00960714090615511	,0.005833941046148539	,0.27141368164802654	,0.0196133	,0.08998356759548187	,20.792	,12.192999839782715	,1579810263	,9.85568325	,-0.029419949999998793	,-3.0063687	,51.7100645	,-0.10114911852225918	
167point,null	,0.0013322017621248945	,154.18	,-64.18025070090735	,0.012064175680279732	,0.0072971791960299015	,0.1695523091314894	,-0.00980665	,0.08998356759548187	,23.208	,12.192999839782715	,1579810264	,9.8851032	,0.06864655000000121	,-3.0063687	,51.7100645	,-0.16419203803584795	
168point,null	,0.0013369747903198004	,154.19	,-64.19025009785226	,0.0008493484929203989	,-0.004624467808753252	,0.24356131747105172	,0.02941995	,0.08998356759548187	,25.653	,12.192999839782715	,1579810265	,9.79684335	,-0.029419949999998803	,-3.0063686	,51.7100645	,-0.07845286014766298	
169point,null	,0.000991711160168052	,154.18	,-64.18066051225756	,-0.000911286799237132	,-0.004134819842875004	,0.132273750291368	,0.0	,0.08998356759548187	,28.112	,12.192999839782715	,1579810266	,9.8262633	,1.2033701897924109e-15	,-3.0063686	,51.7100646	,-0.06076945369575371	
170point,null	,0.0011258686427026985	,154.18	,-64.18632956926865	,0.002420651027932763	,-0.009098470211029053	,0.1922034442348598	,-0.0392266	,0.08998356759548187	,30.584	,12.192999839782715	,1579810267	,9.83606995	,-0.0686465499999988	,-3.0063684	,51.7100645	,-0.2151609640153194	
171point,null	,0.001658767112530767	,154.17	,-64.17816066302132	,0.00658771675080061	,-0.005833049770444632	,0.16013510577205492	,-0.00980665	,0.08998356759548187	,33.056	,12.192999839782715	,1579810268	,9.83606995	,1.2045711580456967e-15	,-3.0063684	,51.7100645	,-0.08960535844310372	
172point,null	,0.0009363204007968311	,154.18	,-64.18552360694659	,-0.003338493872433901	,-0.0005269641987979412	,0.13335574830543326	,0.0980665	,0.08998356759548187	,35.539	,12.192999839782715	,1579810269	,9.8458766	,0.07845320000000121	,-3.0063684	,51.7100645	,-0.091449856364551	
173point,null	,0.0014084446011111142	,154.16	,-64.16889892650677	,-0.0025066519156098366	,0.0008197373244911432	,0.04356604812591256	,0.0	,0.08998356759548187	,38.021	,12.192999839782715	,1579810270	,9.8262633	,0.0196133000000012	,-3.0063684	,51.7100644	,-0.1586882129057135	
174point,null	,0.0013007048983126879	,154.18	,-64.18623394662028	,-0.00035432039294391854	,0.00405319407582283	,0.1407722798672225	,0.00980665	,0.08998356759548187	,40.512	,12.192999839782715	,1579810271	,9.8262633	,-0.009806649999998796	,-3.0063684	,51.7100644	,-0.0784042817612126	
175point,null	,0.001055842731148004	,154.18	,-64.18010043674562	,0.0028634825721383095	,0.003429887816309929	,0.11736925032598203	,-0.0196133	,0.08998356759548187	,43.001	,12.192999839782715	,1579810272	,9.80665	,-0.0098066499999988	,-3.0063684	,51.7100644	,-0.10865550976031642	
176point,null	,0.0011300274636596446	,154.17	,-64.17424013443774	,-0.004281291738152504	,-0.002962588332593441	,0.17139888812619933	,-0.0196133	,0.08998356759548187	,45.498	,12.192999839782715	,1579810273	,9.87529655	,1.2093750310588401e-15	,-3.0063684	,51.7100644	,-0.15718885298076343	
177point,null	,0.0012035836698487403	,154.17	,-64.17936277631524	,-0.0025783530436456203	,0.0026751719415187836	,0.09819033927074408	,-0.06864655	,0.08998356759548187	,47.878	,12.241999626159668	,1579810274	,8.89463155	,0.00980665000000109	,-3.0063684	,51.7100645	,-0.1570437781619668	
178point,null	,-0.0013187594013288797	,154.12	,-64.12857348964701	,0.14633558690547943	,0.11857697367668152	,3.3311551886449116	,-0.00980665	,0.08998356759548187	,49.312	,12.241999626159668	,1579810275	,8.58081875	,0.049033250000001055	,-3.0063684	,51.7100645	,2.5332563317854344	
179point,null	,-0.0030016936361789734	,154.2	,-64.20171115527951	,0.02303180657327175	,0.006872928235679865	,6.719732631415769	,-0.30400615	,0.08998356759548187	,49.773	,12.241999626159668	,1579810276	,9.50264385	,0.31381280000000117	,-3.0063687	,51.7100634	,5.292808783604437	
180point,null	,-1.1148240566253662	,169.08	,-79.08905101742776	,0.049200214445590834	,0.024532314389944077	,9.373245329153267	,-0.77472535	,0.08998356759548187	,49.903	,12.241999626159668	,1579810277	,9.65955025	,0.5883990000000012	,-3.0063722	,51.710056	,7.355180561508383	
181point,null	,0.43009957671165466	,202.06	,-112.05546812295857	,0.09831791371107107	,0.18902049958705902	,14.27567507763246	,-1.5494507	,0.08998356759548187	,49.949	,12.192999839782715	,1579810278	,9.8262633	,-0.39226599999999884	,-3.0063801	,51.7100419	,-4.5156049730432715	
182point,null	,-0.2058655470609665	,189.78	,-99.77519780662584	,0.056680124253034564	,-0.08830820769071579	,18.921459614274763	,-2.157463	,0.08998356759548187	,49.966	,12.192999839782715	,1579810279	,9.6301303	,0.1863263500000012	,-3.0063906	,51.7100135	,1.6651706644583146	
183point,null	,0.09061973541975021	,194.54	,-104.53765648844399	,0.05659314244985582	,0.046111978590488434	,22.34178270909078	,-2.6085689	,0.08998356759548187	,49.966	,12.192999839782715	,1579810280	,9.4928372	,-0.12748644999999884	,-3.0064018	,51.709988	,-1.293740388359674	
184point,null	,-0.04237578064203263	,192.42	,-102.98033237654604	,0.03239277377724647	,-0.028309574350714684	,24.552513452843396	,-3.1969679	,0.08998356759548187	,49.965	,12.192999839782715	,1579810281	,9.3359308	,0.009806650000001143	,-3.006418	,51.7099482	,-0.48401340476587396	
185point,null	,0.012656417675316336	,193.75	,-103.57263272099121	,-0.017612004652619362	,0.0026764613576233387	,16.99523869285174	,-3.63826715	,0.08998356759548187	,49.969	,12.192999839782715	,1579810282	,9.12999115	,-0.1274864499999989	,-3.0064376	,51.7099	,-1.2132150193661606	
186point,null	,-0.00786459632217883	,193.32	,-103.41403572846353	,-0.0814550518989563	,-0.0012565597426146269	,12.258645937420468	,-3.2361945	,0.08998356759548187	,49.981	,12.241999626159668	,1579810283	,9.24767095	,-0.17651969999999886	,-3.0064571	,51.7098499	,-1.1974392033741355	
187point,null	,0.0037604756653308977	,193.52	,-103.47393648748455	,-0.08901916444301605	,0.01719101332128048	,7.265039139937138	,-2.5301157	,0.08998356759548187	,49.986	,12.241999626159668	,1579810284	,9.58109705	,-0.1961329999999988	,-3.0064723	,51.7098067	,-0.8242356394122284	
188point,null	,0.001546726911328747	,193.45	,-103.4676527134481	,-0.11461703479290009	,0.016896093264222145	,1.5485493465268723	,-1.7848103	,0.08998356759548187	,49.983	,12.241999626159668	,1579810285	,9.80665	,-0.2059396499999988	,-3.0064831	,51.7097732	,0.027684344191435034	
189point,null	,0.004907029680907723	,193.49	,-103.45910131660726	,0.029548173770308495	,0.0017786069074645638	,-5.018728660137458	,-0.8629852	,0.08998356759548187	,49.981	,12.241999626159668	,1579810286	,9.91452315	,-0.029419949999998786	,-3.00649	,51.7097506	,0.47040676080470856	
190point,null	,0.0013271284988149855	,193.45	,-103.43802335282858	,0.11919260770082474	,-0.006314219906926155	,-3.0823984184125806	,0.0588399	,0.08998356759548187	,49.974	,12.241999626159668	,1579810287	,9.4928372	,1.1625372691806925e-15	,-3.0064932	,51.7097413	,0.5013239322478876	
191point,null	,0.0016246121376752797	,193.44	,-103.42984078620292	,0.04553767666220665	,-0.0023194074165076017	,-0.48956042550642076	,0.20593965	,0.08998356759548187	,49.196	,12.291000366210938	,1579810288	,8.7475318	,0.09806650000000107	,-3.0064933	,51.7097417	,0.5084627072301681	
192point,null	,0.0009362852433696378	,193.43	,-103.43178055992722	,0.008458954282104969	,-0.0033374258782714605	,0.8087785477945199	,0.0784532	,0.08998356759548187	,47.653	,12.291000366210938	,1579810289	,9.8262633	,0.10787315000000121	,-3.0064935	,51.7097444	,0.25646503891708966	
193point,null	,0.0012451764196157455	,193.44	,-103.42709505015655	,0.000184509437531233	,-0.003057922702282667	,0.8593840063245263	,0.0	,0.08998356759548187	,46.483	,12.241999626159668	,1579810290	,9.83606995	,0.0588399000000012	,-3.0064946	,51.7097458	,-0.02059647713033976	
